ID_RBD,DV_RBD,DS_NOM_ESTABLE,DS_TIPO_DEPENDENCIA,DS_RURALIDAD,ID_REGION_ESTABLE,ID_PROVINCIA_ESTABLE,ID_COMUNA_ESTABLE,DS_COMUNA_ESTABLE,N EVALUADO,IVM Establecimiento,IVM Bajo,IVM Medio,IVM Alto,IVM Muy Alto,IVM Salud,IVM Discapacidad,IVM Educación,IVM Habitabilidad,IVM Familiar,IVM Participación,IVM CSE Familia,IVM CSE Comunal
9175,8,ESCUELA BASICA COLEGIO SANTA MARTA DE PENALOL,Particular Subvencionado,Urbano,13,131,13122,Peñalolén,88,53.2472193319663,4,11,12,61,43.969271123532,7.75506147424482,16.5266602855166,21.7653512752586,39.4254167123566,28.4445292497575,57.5791958419661,6.21171544731104
9179,0,COLEGIO SANTA MARTA,Particular Subvencionado,Urbano,13,131,13120,Ñuñoa,174,41.2254724704614,54,50,37,33,52.6632188363978,10.3668121330307,12.486314530077,20.7892624434229,33.8046015869538,2.21564066468522,39.8246859959189,4.64164572634502
9182,0,COLEGIO POLIVALENTE YORK,Particular Subvencionado,Urbano,13,131,13122,Peñalolén,133,45.9153862571699,27,24,34,48,41.4566444095549,7.35239837113162,15.7449497293779,21.9158159058544,35.0632556752928,12.4373480852594,51.994535890583,6.21171544731104
9184,7,COLEGIO PRECIOSA SANGRE,Particular Subvencionado,Urbano,13,131,13120,Ñuñoa,160,40.1988902804559,54,43,30,33,46.076053525123,8.67849333792127,12.8641542292712,19.1233564635459,34.2849800159716,3.20408359546218,41.4524631467407,4.64164572634502
9185,5,LICEO SALESIANO CAMILO ORTUZAR MONTT,Particular Subvencionado,Urbano,13,131,13118,Macul,445,39.8546517258285,144,131,123,47,48.9780291535731,8.96650793714208,14.265692201628,19.9512014758116,32.4677071690737,1.06272612036541,41.0049340917498,6.21262353039397
9187,1,ESC. PART. MARTA BRUNET,Particular Subvencionado,Urbano,13,131,13118,Macul,92,43.4008667661173,20,18,27,27,44.2235587372939,8.7869754078302,14.3024011118237,20.8361944907518,33.1135399276931,8.36129122336291,49.2818153997451,6.21262353039397
9197,9,ESCUELA PARTICULAR WELCOME SCHOOL,Particular Subvencionado,Urbano,13,131,13122,Peñalolén,296,45.3858040105216,61,61,58,116,46.9975291625933,9.27381086491254,13.3075833021888,20.5652504637903,33.7698697302901,8.32659308249907,53.4980014698241,6.21171544731104
9200,2,COLEGIO PARTICULAR JORGE PRIETO LETELIER,Particular Subvencionado,Urbano,13,131,13122,Peñalolén,203,43.848350644886,49,43,54,57,42.701005420458,10.4915351671634,12.2691154066363,21.3046262887712,33.7067543907942,5.4793442429137,56.7820006103292,6.21171544731104
9201,0,ESCUELA PARTICULAR SANTIAGO DE CHILE,Particular Subvencionado,Urbano,13,131,13122,Peñalolén,84,44.6564471384749,15,16,29,24,48.4172066898629,7.7608649473056,14.4553753364226,21.5096130226178,33.947465090863,4.84502841559932,52.4350952042335,6.21171544731104
9205,3,ESCUELA PARTICULAR THE NEW SCHOOL,Particular Subvencionado,Urbano,13,131,13118,Macul,253,43.5997754305287,55,65,65,68,43.1557853358841,9.49224149391629,12.9309291399656,21.0057553833272,34.0473802486146,9.68765000120854,50.5767524863181,6.21262353039397
9206,1,COLEGIO PARTICULAR NUMERO DOS DE NUÑOA,Particular Subvencionado,Urbano,13,131,13120,Ñuñoa,434,44.9253064168284,97,81,114,142,44.450379623241,10.665968948637,13.7503027442685,21.2240500821816,34.6785451774287,11.5412549928492,49.5246784250401,4.64164572634502
9208,8,COMPLEJO EDUCACIONAL ESPERANZA,Particular Subvencionado,Urbano,13,131,13118,Macul,288,47.6830548528446,42,55,65,126,39.4022611924535,7.03990772829047,13.5401668893752,21.6740648517964,32.6039853972631,24.2441407646745,51.5911423962253,6.21262353039397
9209,6,ESCUELA PARTICULAR SAN JUAN BAUTISTA,Particular Subvencionado,Urbano,13,131,13120,Ñuñoa,189,42.3073538129032,52,49,45,43,48.5831882643886,11.8664539832148,12.5728383530613,20.2304626690374,31.2355138862472,7.27957278279457,45.9556746049822,4.64164572634502
9213,4,"COLEGIO, CENTRO EDUC.AMERICO VESPUCIO",Particular Subvencionado,Urbano,13,131,13122,Peñalolén,165,48.111717371464,19,35,37,74,43.1147092005179,6.87489736549827,15.3313640368758,21.4627606570628,35.5382131593194,15.8169564768717,55.3965753592879,6.21171544731104
9282,7,ESCUELA GUARDIAMARINA ERNESTO RIQUELME,Corporación Municipal,Urbano,13,131,13110,La Florida,125,50.0987271868693,6,25,27,67,40.9285018538044,9.07486452245771,15.3255403901042,21.4342138499846,35.6685316439041,29.7657040850524,51.2163469519582,6.37530057226142
9283,5,ESCUELA BELLAVISTA,Corporación Municipal,Urbano,13,131,13110,La Florida,504,46.1515578982141,81,103,126,194,46.8362584078231,10.1024466864862,13.4081664352579,20.3190082229002,34.0917949195591,15.6861095755918,49.6105359268299,6.37530057226142
9284,3,ESCUELA ELSA SANTIBANEZ,Corporación Municipal,Urbano,13,131,13110,La Florida,211,47.4177597592327,29,38,56,88,45.6024061632757,10.9186033703665,13.7160475314099,21.1590385599675,35.08022515547,18.0000183768825,52.2599717880189,6.37530057226142
9285,1,ESCUELA MARCELA PAZ,Corporación Municipal,Urbano,13,131,13110,La Florida,128,48.8950557081273,9,23,38,58,40.6973398881637,8.08092238521261,12.0744772241363,21.121760835857,32.2098644616274,26.8109683203046,54.5061908662351,6.37530057226142
9288,6,LICEO NUEVO AMANECER,Corporación Municipal,Urbano,13,131,13110,La Florida,125,43.9893044828142,28,27,38,32,42.4184935526955,11.1450828835235,13.5443629436339,18.3623154123777,37.3451990773565,7.49210778974198,54.9317023324612,6.37530057226142
9289,4,ESCUELA LAS ARAUCARIAS,Corporación Municipal,Urbano,13,131,13110,La Florida,121,46.2520622194719,21,28,22,50,43.8833275977976,9.05308738534679,14.9927391236207,19.5346551532422,33.3185852055991,16.294536524184,54.1038439413114,6.37530057226142
9290,8,ESCUELA SOTERO DEL RIO,Corporación Municipal,Urbano,13,131,13110,La Florida,96,47.6645621074356,18,16,21,41,36.9386868430312,10.0747815901417,17.565630640133,22.3745210736333,35.1629016309027,20.8676522122848,55.3827165564727,6.37530057226142
9292,4,COMPLEJO EDUC. MUNICIPAL CARDEN.A.SAMORE,Corporación Municipal,Urbano,13,131,13110,La Florida,128,45.7303005801165,22,28,34,44,43.9993725056958,11.8679038142756,15.8938430699702,21.4748418616433,35.2276205063619,16.3596843251662,48.5073843584542,6.37530057226142
9293,2,LICEO POLIVALENTE LOS ALMENDROS,Corporación Municipal,Urbano,13,131,13110,La Florida,87,46.2662570322719,19,13,22,33,41.7430786296783,11.2924759739488,15.5061568707481,21.263149144015,32.1872487569435,15.7337110548191,54.3572621801282,6.37530057226142
9294,0,LICEO ANDRES BELLO,Corporación Municipal,Urbano,13,131,13110,La Florida,39,42.9581640115365,11,10,10,8,40.6033174163833,12.7618406875251,17.7467800455906,20.2781718608115,37.0701364006502,3.49855611181719,55.2576202338579,6.37530057226142
9296,7,ESCUELA LAS LILAS,Corporación Municipal,Urbano,13,131,13110,La Florida,156,43.5987201532567,42,33,38,43,42.6339694989109,8.19146784205452,12.7664137422837,20.5895638505531,31.8037249923688,7.85526089647716,53.7787950344768,6.37530057226142
9298,3,LICEO INDIRA GANDHI,Corporación Municipal,Urbano,13,131,13110,La Florida,99,47.2761104745772,16,18,25,40,49.0692974743185,8.58206507461768,14.6048351528456,22.3454249346585,34.6858784563898,14.3532295221944,50.0159020934036,6.37530057226142
9299,1,ESCUELA SANTA IRENE,Corporación Municipal,Urbano,13,131,13110,La Florida,207,42.613613113076,59,42,55,51,36.2366326754543,8.02084247871521,12.8500664536061,21.8690308731055,32.6674249754082,10.509986340783,49.947681536664,6.37530057226142
9302,5,ESCUELA LO CANAS,Corporación Municipal,Urbano,13,131,13110,La Florida,131,44.870832472847,25,33,26,47,46.4281063438962,5.85632849353898,14.4431207899574,21.0662651467635,34.3857734989378,6.954104825463,50.9535777584618,6.37530057226142
9304,1,ESCUELA LOS CEREZOS,Corporación Municipal,Urbano,13,131,13110,La Florida,112,48.2863712042498,13,17,30,52,38.9941428120925,10.0531814980967,14.9348366328699,20.4778798473198,38.1538517293327,20.9885336143025,55.0327071731886,6.37530057226142
9307,6,ESCUELA  OSCAR CASTRO,Corporación Municipal,Urbano,13,131,13110,La Florida,84,43.540915443797,22,20,18,24,40.0668481539017,8.79683918666967,18.2103862695685,22.3323788010906,32.6080451130047,4.14145723381412,56.3457890700676,6.37530057226142
9308,4,ESCUELA PARTICULAR UNIDAD DIVINA,Particular Subvencionado,Urbano,13,131,13110,La Florida,236,45.9129008237755,40,52,68,76,40.5531406811266,9.44822728361939,15.7615967654854,20.3281557033554,37.3484492557946,11.0104126774147,56.2401958605982,6.37530057226142
9311,4,COLEGIO PARTICULAR ISLA WELLINGTON,Particular Subvencionado,Urbano,13,131,13110,La Florida,43,49.7828502951624,5,5,10,23,41.7863100157548,8.23722950605092,12.479781831474,19.9851667549167,31.9944887381192,30.8261479261852,55.628998416128,6.37530057226142
9312,2,CHILEAN EAGLES COLLEGE LAS VIZCACHAS,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,538,38.5972641095833,218,142,109,69,44.2942785529751,8.96738679802126,13.1804773339755,20.5661859504869,31.6900133842055,1.56847134172522,39.0400004234193,8.06868361393074
9317,3,INSTITUTO LA SALLE,Particular Subvencionado,Urbano,13,131,13110,La Florida,348,36.4022026971269,183,79,44,42,42.7882483162394,9.6297745412298,11.2549799569174,20.3285344347416,30.5530473178814,2.46162175591184,30.7222695296309,6.37530057226142
9318,1,COLEGIO MAURICIO RUGENDAS,Particular Subvencionado,Urbano,13,131,13110,La Florida,113,42.1841806616602,34,28,26,25,44.8376531334583,9.53866356956199,12.5278071755277,20.8832536020801,32.2951702815406,4.91294415260162,49.0539590779636,6.37530057226142
9324,6,ESCUELA PARTICULAR MSR.DIEGO ROSALES,Particular Subvencionado,Urbano,13,131,13110,La Florida,134,42.1661774358868,37,28,35,34,46.9389800708298,9.42240750955648,16.7272347935689,20.1954824560192,35.3564843301737,0.855150100364752,49.0230675133499,6.37530057226142
9328,9,COLEGIO POLIV. SAN SEBASTIAN DE LA FLORIDA,Particular Subvencionado,Urbano,13,131,13110,La Florida,119,41.5344030448456,33,28,32,26,41.9285615869624,9.42336051608232,14.9259987422673,20.0429017490259,30.3358568963846,5.28008940398554,50.8752262556702,6.37530057226142
9332,7,COLEGIO SANTA PATRICIA DE LA FLORIDA,Particular Subvencionado,Urbano,13,131,13110,La Florida,156,44.3731413352926,33,37,42,44,43.5873806098122,10.7262343396632,15.4062593169158,20.3019616514074,36.8379487523085,7.12338294266319,53.6320475874678,6.37530057226142
9333,5,ESCUELA BÁSICA N°993 ANTONIO BORQUEZ SOLAR,Particular Subvencionado,Urbano,13,131,13110,La Florida,115,44.5337099863154,26,26,28,35,45.2242578452555,7.65354083953934,16.3297221318192,20.7301385020092,32.090255557061,6.70367329277423,53.5770367334533,6.37530057226142
9334,3,COLEGIO PORTALES,Particular Subvencionado,Urbano,13,131,13110,La Florida,282,42.6883635042455,69,73,82,58,46.4624069464125,7.88268439494545,14.1070360077906,20.828726860861,31.114627990487,3.87179013053005,51.7524005765995,6.37530057226142
9335,1,ESCUELA PARTICULAR LOS COPIHUES,Particular Subvencionado,Urbano,13,131,13110,La Florida,101,41.4763101311477,36,22,19,24,43.656034709752,9.25106995353677,11.8744945568794,19.4530244082728,31.9180037583721,6.23261237040647,47.6895363432797,6.37530057226142
9337,8,ESCUELA PARTICULAR LORD TOMAS COCHRANE,Particular Subvencionado,Urbano,13,131,13110,La Florida,91,43.7559377753111,19,23,23,26,48.000217464819,8.43053882036931,13.5377543712189,20.5500519320442,29.8864599745662,6.96835714683847,51.9463548102614,6.37530057226142
9339,4,ESCUELA Y COLEGIO POLITECNICO LOS HEROES,Particular Subvencionado,Urbano,13,131,13110,La Florida,81,50.6124053769298,5,9,21,46,47.5814976257044,8.96242379983747,17.1323565608166,20.8928222873212,38.1024783446811,16.6660856619945,55.153384390941,6.37530057226142
9340,8,COLEGIO SANTA MARIA,Particular Subvencionado,Urbano,13,131,13110,La Florida,774,39.5046110592174,286,207,171,110,44.6082056470018,8.85560172644653,12.6270605629533,20.2847572141934,31.7525508972464,2.63386312626705,41.2067855830739,6.37530057226142
9341,6,ESCUELA PART. JOHN PAUL SCHOOL,Particular Subvencionado,Urbano,13,131,13110,La Florida,100,44.1184375422259,22,24,23,31,43.5414057184826,12.0611352433386,13.0633498451338,20.6699560681057,35.6748995802571,7.48623815191183,55.2778434960895,6.37530057226142
9342,4,ESCUELA PARTICULAR LAURA ELGUETA,Particular Subvencionado,Urbano,13,131,13110,La Florida,172,43.7365289513518,39,37,52,44,44.3139901959206,6.8480754846541,13.9870563676058,21.0206257350221,34.0893910951557,2.31540321554325,55.1094208212647,6.37530057226142
9345,9,ESCUELA PARTICULAR LOS CASTANOS,Particular Subvencionado,Urbano,13,131,13110,La Florida,24,50.2673912358296,0,5,5,14,44.815886360587,3.5305676216693,21.1684281623555,21.4645382036099,32.8431515826119,19.1472512068775,54.5740503279327,6.37530057226142
9347,5,CENTRO EDUCACIONAL LA FLORIDA,Particular Subvencionado,Urbano,13,131,13110,La Florida,277,41.1625967925808,87,67,66,57,43.841722790448,8.56784316601973,14.6577078620078,20.2381785037601,33.090495741006,1.17631987265614,50.316570759798,6.37530057226142
9356,4,COLEGIO PARTICULAR SAN FRANCISCO DE ASIS,Particular Subvencionado,Urbano,13,131,13110,La Florida,464,39.7358887424773,161,139,92,72,45.3375938151589,8.69311842689982,13.0333719543986,20.7887534724204,32.3501293363202,1.39538300887675,43.2821313093902,6.37530057226142
9358,0,ESC. PART. SAINT GERMAINE SCHOOL,Particular Subvencionado,Urbano,13,131,13110,La Florida,121,43.3632999079504,30,27,35,29,40.3769297317771,4.90194512760696,14.7397825338439,20.0533293386446,31.9870040976803,9.85798106625114,49.4423306745062,6.37530057226142
9362,9,COLEGIO PARTICULAR LA CONCEPCION,Particular Subvencionado,Urbano,13,131,13110,La Florida,279,40.4348106065692,102,68,53,56,44.1437653489632,8.79372671517739,11.7485159170639,20.3234339257355,31.9240723582247,3.78667170525544,43.5417389852274,6.37530057226142
9363,7,ESC. PART. RAFAEL SOTOMAYOR B.,Particular Subvencionado,Urbano,13,131,13110,La Florida,173,54.9928514427945,4,22,25,122,41.0454634180371,11.0665622072499,11.2525861156452,23.9828891147464,32.9026546247979,43.7078074597548,55.1355126420848,6.37530057226142
9366,1,ESCUELA BASICA PARTICULAR PAICAVI  NUM 1,Particular Subvencionado,Urbano,13,131,13110,La Florida,291,44.875436125338,51,67,81,92,48.245520624567,9.02918703006067,14.2389709317511,20.0664127144694,34.6711521348395,7.11747849506715,51.9515622685902,6.37530057226142
9368,8,ESCUELA PARTICULAR PAPA JUAN PABLO II,Particular Subvencionado,Urbano,13,131,13110,La Florida,110,47.1964063628023,11,29,27,43,41.3447383208183,9.02850327673129,12.2691234536807,20.019852058014,29.9922016521539,24.9437019564914,52.4366631775389,6.37530057226142
9369,6,ESCUELA PARTICULAR ROSARIO CONCHA,Particular Subvencionado,Urbano,13,131,13110,La Florida,351,41.8352811417813,101,92,84,74,46.1456229062447,11.4547828666328,13.5531272785038,21.1613902063921,32.3202576961691,2.90509049688726,48.5478203597742,6.37530057226142
9373,4,BERNADETTE COLLEGE,Particular Subvencionado,Urbano,13,131,13110,La Florida,245,39.5155710539028,91,70,49,35,42.2259377722204,9.02949815782742,14.963215390765,21.224758392944,34.5287982669538,0.57916528239861,44.9941499299961,6.37530057226142
9375,0,CENTRO EDUCACIONAL LONDON,Particular Subvencionado,Urbano,13,131,13110,La Florida,88,43.2373424995037,24,21,18,25,40.1938660678189,7.23461680106515,15.3921455401057,18.794951751102,31.5607166273363,8.92470585231764,55.3100123383697,6.37530057226142
9385,8,COLEGIO LE MONDE,Particular Subvencionado,Urbano,13,131,13110,La Florida,313,41.280076258457,104,75,70,64,45.5023361555094,10.0334555579587,13.187015744469,20.9071330453812,31.9156698009576,1.9674000378695,48.9768417221569,6.37530057226142
9410,2,ESCUELA  CONSOLIDADA DAVILA,Servicio Local de Educación(SLE),Urbano,13,131,13121,Pedro Aguirre Cerda,71,53.8209124490389,4,6,13,48,45.1790365657128,7.98843707962827,12.9589722103746,22.2247082051268,33.1614250643185,35.6608838522264,56.1351611310135,8.07031247412738
9411,0,CENTRO EDUCACIONAL HORACIO ARAVENA A.,Servicio Local de Educación(SLE),Urbano,13,131,13129,San Joaquín,173,49.6317586512182,19,26,36,92,41.3361769402877,9.52217473526376,12.4582393181106,21.4847750496466,34.2886106197615,24.6716857628453,56.3439957919863,6.93678658724212
9413,7,ESCUELA GENERAL BASICA SANTA FE,Servicio Local de Educación(SLE),Urbano,13,131,13130,San Miguel,200,50.2029013275703,23,29,34,114,43.3995347662206,11.5840173752038,13.3010529850551,21.4309956358886,34.1323531583373,31.0042245762912,51.6213744840811,5.56062533671374
9414,5,COLEGIO CIUDAD DE FRANKFORT,Servicio Local de Educación(SLE),Urbano,13,131,13129,San Joaquín,236,44.7327747464455,40,52,82,62,48.0459184941944,9.79757224011745,11.5840920202869,19.3484909222293,31.708282505143,9.63119622844423,52.9880349868373,6.93678658724212
9415,3,ESCUELA TERRITORIO ANTARTICO,Servicio Local de Educación(SLE),Urbano,13,131,13130,San Miguel,328,48.019745542233,46,61,70,151,42.6343859341027,7.35435075813329,13.9381783417822,21.5101522130999,33.5481826203452,24.9125468430352,48.4504574092531,5.56062533671374
9416,1,ESCUELA POETAS DE CHILE,Servicio Local de Educación(SLE),Urbano,13,131,13121,Pedro Aguirre Cerda,183,50.4258825572621,19,31,33,100,43.5751290040863,12.1011762942855,13.5201545340273,20.5337594848584,34.8374063593172,28.7418861136863,54.3986042086246,8.07031247412738
9418,8,ESCUELA LA VICTORIA,Servicio Local de Educación(SLE),Urbano,13,131,13121,Pedro Aguirre Cerda,94,53.1281791660157,4,14,16,60,41.1181584527813,7.39812312369108,14.0567382382416,21.8721398192278,37.776793834749,30.462472094288,57.475070898444,8.07031247412738
9419,6,LICEO MUNICIPAL ENRIQUE BACKAUSSE,Servicio Local de Educación(SLE),Urbano,13,131,13121,Pedro Aguirre Cerda,95,53.8795656346777,4,14,10,67,44.6553986294073,8.96750163761758,19.0856552178934,24.4221746849708,37.892599557407,28.1978273714241,55.079383324817,8.07031247412738
9421,8,LICEO MUNICIPAL SAN JOAQUIN,Servicio Local de Educación(SLE),Urbano,13,131,13129,San Joaquín,128,51.3694954555227,12,17,27,72,47.3315962456241,9.98335143250394,14.6788330108672,21.2804735891641,33.1094269641026,28.5551302710731,54.9540823399411,6.93678658724212
9422,6,ESCUELA CENTRO EDUC. REP. MEXICANA,Servicio Local de Educación(SLE),Urbano,13,131,13121,Pedro Aguirre Cerda,132,44.8454599684321,29,25,37,41,46.0389291217004,9.89479942677166,11.8331087677067,18.8224904782831,33.3815756988092,11.6172286749812,52.2528499837627,8.07031247412738
9424,2,ESCUELA BASICA FRAY CAMILO HENRIQUEZ,Servicio Local de Educación(SLE),Urbano,13,131,13129,San Joaquín,268,44.9157330887726,58,51,75,84,42.9204161352889,8.53939900771419,14.1737974786056,20.4846050177553,34.3446115009526,10.022040365551,53.3145443166501,6.93678658724212
9426,9,ESCUELA LLANO SUBERCASEAUX,Servicio Local de Educación(SLE),Urbano,13,131,13130,San Miguel,182,43.4964657317484,38,45,55,44,45.7794155137585,9.60074851209138,12.500068942213,20.0205494989137,31.451838099243,14.1834329230567,45.2488756399356,5.56062533671374
9428,5,ESCUELA BASICA RICARDO E. LATCHMAN,Servicio Local de Educación(SLE),Urbano,13,131,13121,Pedro Aguirre Cerda,117,53.1114925792559,12,14,23,68,33.3601031964832,31.4543350132224,32.8151802620723,26.1723413376464,44.9118726837863,16.8224712014009,56.9976183572854,8.07031247412738
9429,3,ESCUELA POETA VICTOR DOMINGO SILVA,Servicio Local de Educación(SLE),Urbano,13,131,13129,San Joaquín,143,51.4175184768722,11,17,28,87,52.398476898871,4.45207187757855,15.512231983978,22.4931423582955,33.1855397562836,21.3269695930657,56.2581758999634,6.93678658724212
9430,7,CENTRO EDUC. PROVINCIA DE ÑUBLE,Servicio Local de Educación(SLE),Urbano,13,131,13129,San Joaquín,261,48.3788708186105,33,41,55,132,47.3600219574224,10.0085327535162,14.7918466226995,20.2866420526281,32.4886761851177,22.2347951389159,52.601116281677,6.93678658724212
9431,5,ESCUELA VILLA SAN MIGUEL,Servicio Local de Educación(SLE),Urbano,13,131,13130,San Miguel,162,47.3635723592672,21,28,40,73,46.8702604724602,7.77971847588919,13.6716230191524,20.7710859182189,33.4166338279898,20.7474083224958,47.6309334518312,5.56062533671374
9433,1,ESCUELA PABLO NERUDA,Servicio Local de Educación(SLE),Urbano,13,131,13130,San Miguel,163,43.9421449536193,33,39,44,47,45.0183708695084,9.03860464409489,9.80008637284702,20.3312494308333,31.9434451282363,15.1383713731569,45.5731887323103,5.56062533671374
9437,4,ESC. BAS. Y ESP. SU SANTIDAD JUAN XXIII,Servicio Local de Educación(SLE),Urbano,13,131,13129,San Joaquín,172,57.4460953362152,4,8,24,136,42.2587112638933,4.93967699062297,15.455480307254,22.8584745107596,36.4162282495043,43.7050712830812,54.9145652307761,6.93678658724212
9443,9,ESCUELA BAS. LOS HEROES DE YUNGAY,Servicio Local de Educación(SLE),Urbano,13,131,13111,La Granja,55,46.3146951879246,8,17,10,20,40.854065109069,5.13537108606443,16.5565393581823,22.2867281086029,36.8525334094227,7.81549115663936,56.9641545735837,8.75447212155251
9457,9,ESCUELA BÁSICA POETA NERUDA (EX-483),Servicio Local de Educación(SLE),Urbano,13,131,13129,San Joaquín,136,51.7643984562336,10,15,22,89,47.9168078336331,7.94233232755165,14.8772679536536,20.3824988132351,35.815339542205,25.2210078340147,53.975969446637,6.93678658724212
9458,7,ESCUELA BOROA,Servicio Local de Educación(SLE),Urbano,13,131,13121,Pedro Aguirre Cerda,156,44.6973746994756,33,27,50,46,46.6685930790267,8.63677070000405,17.2187911509819,20.7858694729494,33.6329534626645,5.53963747768611,53.9030149542834,8.07031247412738
9467,6,COLEGIO LA CASTRINA,Particular Subvencionado,Urbano,13,131,13129,San Joaquín,71,50.0449454113943,6,8,21,36,32.8950925157031,8.17122812038063,11.3770189949196,21.271971639227,33.9691982945974,33.2568731706155,54.3143503455553,6.93678658724212
9473,0,ESCUELA BAS.PART.N 23 COLEGIO SANTA ANA,Particular Subvencionado,Urbano,13,131,13130,San Miguel,146,51.9230579769942,8,20,30,88,48.6627089220817,8.75252728329113,12.4507143656327,22.4356491903446,32.6882824472605,30.9434961342161,50.2211751011216,5.56062533671374
9484,6,COLEGIO SANTA ROSA,Particular Subvencionado,Urbano,13,131,13130,San Miguel,311,39.5210100143178,115,81,63,52,44.8658394460451,8.58108080583417,11.5022882018462,19.6791075928814,32.9478354674901,3.23366493902547,40.5791205613496,5.56062533671374
9485,4,ESCUELA PARTICULAR HANSEL Y GRETEL,Particular Subvencionado,Urbano,13,131,13130,San Miguel,95,45.2498779438946,13,33,19,30,38.3040093563842,9.99604676197001,12.0349909879462,20.4749139845598,32.3251810246009,23.8338601145101,46.4767210500085,5.56062533671374
9486,2,COLEGIO ESPIRITU SANTO DEL VERBO DIVINO,Particular Subvencionado,Urbano,13,131,13129,San Joaquín,303,44.9984610953664,50,69,100,84,46.2390177709215,9.36694183648368,12.0681882051809,20.8176203355435,33.4870720624167,13.444420386175,48.1817456617253,6.93678658724212
9490,0,ESCUELA PARTICULAR LUCILA GODOY,Particular Subvencionado,Urbano,13,131,13130,San Miguel,164,48.1400739992797,25,25,37,77,41.2313664199737,6.93076999081545,12.4949780805642,21.4560783214962,32.0919827269083,25.9504189585253,52.4596680722798,5.56062533671374
9500,1,COLEGIO PART. NUESTRA SRA DEL HUERTO,Particular Subvencionado,Urbano,13,131,13129,San Joaquín,133,40.3738410318664,48,34,33,18,47.0953852588851,4.90159891408774,12.2104668430919,20.1908865959127,29.3950190707586,4.50736138231854,39.273394942611,6.93678658724212
9502,8,COLEGIO POLIV.ADVENTISTA SANTIAGO SUR,Particular Subvencionado,Urbano,13,131,13129,San Joaquín,176,43.2632208007468,47,23,60,46,46.7139489772548,8.77868190917109,13.2509907852299,20.9148072232724,30.5452715470305,2.62127773140659,56.1434866881717,6.93678658724212
9503,6,ESCUELA PARTICULAR PIO DOCE,Particular Subvencionado,Urbano,13,131,13121,Pedro Aguirre Cerda,156,42.3012703589088,42,41,42,31,46.1853369185175,8.55357734171291,14.1517257516706,19.6162773804279,30.8417228696796,5.77074529976577,49.5831762275627,8.07031247412738
9504,4,ESCUELA PARTICULAR Y COLEGIO CHILE,Particular Subvencionado,Urbano,13,131,13130,San Miguel,642,41.1944448757027,205,163,140,134,44.6859850718561,8.3744030419145,13.3319133706055,20.317152385319,32.0384519715652,4.46273777132565,44.9473703530758,5.56062533671374
9505,2,ESCUELA PARTICULAR JOSE A.ALFONSO,Particular Subvencionado,Urbano,13,131,13121,Pedro Aguirre Cerda,357,40.882701686015,117,92,89,59,45.8984058595917,10.4946361735993,13.8982744905366,20.8154716493301,32.2141921048091,1.5189900960428,47.4993144563366,8.07031247412738
9506,0,ESC.BAS.PROFESORA AIDA RAMOS DIAZ,Particular Subvencionado,Urbano,13,131,13121,Pedro Aguirre Cerda,119,44.3420802504045,21,28,30,40,40.8638969491049,7.87097713019944,14.8988861246115,23.3424745010801,32.079674913277,3.51702152571873,54.8130904316414,8.07031247412738
9507,9,ESCUELA PARTICULAR LAURA VICUNA,Particular Subvencionado,Urbano,13,131,13129,San Joaquín,151,48.4051688347739,18,26,37,70,45.4399718046979,12.8103183132928,13.8971575190745,20.2433907042287,36.9222942509649,18.9262077744138,54.6484352106482,6.93678658724212
9508,7,COLEGIO PARTICULAR POBL. ALESSANDRI,Particular Subvencionado,Urbano,13,131,13121,Pedro Aguirre Cerda,86,50.3278548872497,8,15,16,47,42.3086394381909,8.74317041364733,12.8063582032877,22.8683166693955,29.9867611169871,30.4876528027017,52.4790389114341,8.07031247412738
9510,9,COLEGIO PART. ANTONIO ACEVEDO HERNANDEZ,Particular Subvencionado,Urbano,13,131,13121,Pedro Aguirre Cerda,155,43.0649181597264,33,42,42,38,38.8738126150397,10.824961182971,14.8973768227341,20.9304754944567,32.7773206819884,7.47647481821504,53.7429399967693,8.07031247412738
9511,7,ESCUELA PARTICULAR GRAN AVENIDA,Particular Subvencionado,Urbano,13,131,13130,San Miguel,105,41.5556438926615,30,26,32,17,45.3818428384003,7.69906416686075,14.5881258455036,20.4660079406974,35.4765928675344,6.20869772279214,40.59660896884,5.56062533671374
9512,5,ESCUELA BASICA PARTIC JACQUELINE KENNEDY,Particular Subvencionado,Urbano,13,131,13121,Pedro Aguirre Cerda,73,42.9375469881611,19,17,20,17,36.2650786621518,7.76957578977544,13.6513965127833,20.6339015637914,33.1242433850445,10.8825247770434,52.1872553999228,8.07031247412738
9518,4,COLEGIO PARTICULAR PADRE FIDEL ABARCA,Particular Subvencionado,Urbano,13,131,13121,Pedro Aguirre Cerda,78,51.9645916344098,5,13,15,45,38.0690741504184,19.7592654470099,25.4204604116559,23.8999737323562,35.4414006020265,25.8852813501315,58.5439242100006,8.07031247412738
9519,2,COLEGIO BICENTENARIO SANTO CURA DE ARS,Particular Subvencionado,Urbano,13,131,13130,San Miguel,312,38.4079912934715,123,97,58,34,46.6860136931501,10.0020153403465,12.3952699717279,20.5084239833441,29.3723221560288,1.90726199987279,39.3639622212075,5.56062533671374
