ID_RBD,DV_RBD,DS_NOM_ESTABLE,DS_TIPO_DEPENDENCIA,DS_RURALIDAD,ID_REGION_ESTABLE,ID_PROVINCIA_ESTABLE,ID_COMUNA_ESTABLE,DS_COMUNA_ESTABLE,N EVALUADO,IVM Establecimiento,IVM Bajo,IVM Medio,IVM Alto,IVM Muy Alto,IVM Salud,IVM CSE Familiar,IVM Estimulación y Apoyo,IVM Familia,IVM CSE Comunal,IVM Derechos
22195,3,COLEGIO CRISTIANO BETESDA,Particular Subvencionado,Urbano,10,101,10101,Puerto Montt,41,59.6514039540577,5,7,10,19,25.6092202675742,48.175504259012,47.9728069219485,74.3209502002838,12.5693957382898,14.7851371851084
22196,1,COLEGIO QUELLON,Particular Subvencionado,Rural,10,102,10208,Quellón,41,53.4969584874306,9,14,11,7,28.29794203717,38.882983400182,43.6769744772307,71.7221328498185,39.691288969231,30.1611566123222
22200,3,INSTITUTO DEL PACIFICO,Particular Subvencionado,Urbano,10,101,10101,Puerto Montt,44,56.0470316520147,8,10,13,13,26.366199905711,45.0223524981392,41.0899215718699,69.0088888380196,12.6034146909109,33.8217063011948
22203,8,COLEGIO LACUY,Particular Subvencionado,Rural,10,102,10202,Ancud,54,63.5307029555399,1,0,3,6,27.7170928617707,52.1156659942892,40.4475183652456,68.8316303008692,29.186898119714,32.7321484221042
22204,6,ESCUELA DE PARVULOS REY SALOMON,Particular Subvencionado,Urbano,14,141,14101,Valdivia,54,54.6470599536363,2,2,4,2,23.1285545343272,44.9911547983068,37.6276762205217,65.602553138755,10.140387416621,17.5773828073681
22211,9,COLEGIO CAHUALA INSULAR,Particular Subvencionado,Urbano,10,102,10201,Castro,62,41.4623694939152,46,10,5,1,21.3855007234791,24.1035349679623,29.0705929843101,74.3230047491699,24.1569731545678,6.50153729507617
22218,6,COLEGIO PUFUDI,Particular Subvencionado,Rural,14,141,14106,Mariquina,25,62.1021147691465,2,2,8,13,27.8161487442442,43.540232196719,45.5945827637593,73.0593052356538,45.6141397638595,19.1547656147361
22220,8,COLEGIO FRANCISCO COLOANE,Particular Subvencionado,Rural,10,102,10209,Quemchi,54,69.023390922426,0,1,2,9,25.4313335356402,46.5706359174817,42.4562045311583,79.6990435138191,69.9142335924029,69.459342400874
22221,6,ESCUELA FRAY LEONARDO,Particular Subvencionado,Rural,14,141,14108,Panguipulli,54,67.1525853464297,0,0,2,4,27.0580102209102,50.1250564966381,43.0285991208252,67.3244708491861,56.1360752813741,41.9246093578936
22223,2,CENTRO EDUCACIONAL LOS CARRERA,Particular Subvencionado,Urbano,10,101,10101,Puerto Montt,54,50.5480597476758,2,1,1,1,31.9711918098928,34.5838717164488,39.5526662627012,79.8521149120202,12.5802643686021,30.3095312294723
22224,0,COLEGIO PROYECCION SIGLO XXI,Particular Subvencionado,Urbano,10,103,10301,Osorno,46,47.9509845340955,21,14,7,4,25.4977056987925,34.7777029826217,33.3495596094644,72.8667833579418,12.3064988776995,24.114911671395
22229,1,ESCUELA BASICA LICARAYEN,Municipal DAEM,Urbano,10,101,10101,Puerto Montt,58,48.5982507651138,23,23,7,5,29.735398275096,38.320074615201,42.3463393650063,70.2835438102664,12.5909135264289,26.910924017785
22230,5,COLEGIO JUAN XXIII,Particular Subvencionado,Urbano,10,103,10301,Osorno,54,57.1442243039403,4,3,1,7,35.5862085141774,46.5924382494432,53.9708310510459,72.7478823871062,12.2538182048592,45.2579426912269
22234,8,COLEGIO SAN VICENTE DE PAUL,Particular Subvencionado,Urbano,10,103,10302,Puerto Octay,46,65.3692407536177,2,5,9,30,23.0033846305542,42.8357449488024,36.3952947822167,73.1497217575986,68.9201229571201,25.2355128919898
22240,2,ESCUELA DE PARVULOS LOS PUMITAS,Municipal DAEM,Urbano,14,142,14202,Futrono,55,60.6448000678239,8,6,11,30,24.0631302364455,43.4352343534589,38.7158749272512,71.63614256231,41.9985486650689,33.8896164604773
22246,1,COLEGIO SHADDAI,Particular Subvencionado,Urbano,10,103,10301,Osorno,22,55.6635142399327,2,7,8,5,24.0761290495264,41.2267112526134,42.9231187361272,77.926816462807,12.2608296283017,50.4220880401895
22248,8,INSTITUTO ALEMAN PURRANQUE,Particular Subvencionado,Urbano,10,103,10303,Purranque,33,54.6402009017353,8,8,7,10,26.6770652270833,39.4604123519511,40.4044802281442,72.4395138861264,30.6129615408031,25.9920691132366
22253,4,ESCUELA PARTICULAR PROFESOR JOSE VELASQUEZ VARGAS,Particular Subvencionado,Rural,10,101,10102,Calbuco,54,64.1749820086984,0,1,3,11,25.9180420897196,44.4347267872418,50.0754839999129,76.0713976366748,46.7734460447648,15.1547656147361
22255,0,COLEGIO ADOLFO KOLPING,Particular Subvencionado,Urbano,10,103,10301,Osorno,22,51.8112476531058,6,6,7,3,31.3678944219796,41.3727142279945,40.3515998096904,68.6201793199459,12.1661483711891,26.3122336531092
22256,9,CENTRO PARA LA ESTIMULACION DEL LENGUAJE INF,Particular Subvencionado,Urbano,14,141,14101,Valdivia,54,47.9479157071162,5,2,3,1,23.8320230554985,33.980080214444,23.2472197582809,67.5786977549497,10.2923749957048,22.8679687406692
22260,7,COLEGIO SANTA ANA,Particular Subvencionado,Urbano,10,102,10209,Quemchi,54,66.4764838644032,1,0,1,8,30.0166229367593,45.6945140764327,36.49708393325,74.5320329212024,69.1980247571185,40.3095312294723
22261,5,ESCUELA PARTICULAR PABLO NERUDA,Particular Subvencionado,Urbano,10,101,10108,Maullín,24,54.1104470353879,8,5,4,7,22.0701732921229,36.6459981951064,40.9771005790218,69.3131289239778,47.9123880089381,29.4246093578936
22262,3,COLEGIO SAN CRISTOBAL,Particular Subvencionado,Urbano,10,101,10106,Los Muermos,39,56.6196997521945,5,8,16,10,21.155285900152,36.6164224829337,38.0467191263092,70.1540537347468,56.4815842729366,18.7286358080965
22263,1,COLEGIO SAN MARCOS,Particular Subvencionado,Urbano,10,103,10301,Osorno,54,53.4232194176075,1,1,2,1,38.2424807953813,45.5715485901743,45.925921520647,60.5899771128918,12.360805430811,30.3095312294723
22265,8,GREEN COUNTRY SCHOOL,Particular Subvencionado,Urbano,10,103,10301,Osorno,54,54.9487180161015,1,3,2,2,22.625138501985,43.0986870570872,36.594847056217,69.7119162292859,12.3011087930767,31.4434570184202
22275,5,COLEGIO PARTICULAR GRACIA PAZ,Particular Subvencionado,Urbano,14,141,14101,Valdivia,90,52.0096563506566,24,29,24,13,27.8676399918256,39.2942423464465,35.3367012881489,71.8023499227679,10.3011714532944,12.8637586748534
22277,1,COLEGIO NACIONAL DE LA UNION,Particular Subvencionado,Urbano,14,142,14201,La Unión,54,58.2500103016263,0,4,2,3,24.6756891990008,38.0590909336763,38.7275270772742,78.8984865877499,31.3314520592104,25.2579426912269
22282,8,ESCUELA ESPECIAL DE LENGUAJE `NUEVA LENGUA`,Particular Subvencionado,Urbano,10,101,10101,Puerto Montt,54,54.8114962003023,0,1,1,0,49.3394730723448,51.0724881923951,35.0667589787637,71.5846148799068,13.5087064996541,12.1130859631596
22306,9,COLEGIO PUERTO MONTT,Particular Subvencionado,Urbano,10,101,10101,Puerto Montt,49,52.65585313936,13,13,15,8,27.4247525239301,38.7065519223316,41.2379513477263,75.418975913611,12.7661408633577,22.6384885078402
22309,3,COLEGIO INGLÉS MABEL CONDEMARÍN,Servicio Local de Educación(SLE),Rural,10,101,10106,Los Muermos,64,66.8306187890438,0,9,7,48,24.534010274943,48.319822759278,47.1137231736489,73.5647603573536,56.3450955755739,24.4363891457227
22312,3,ESCUELA HUILLON,Particular Subvencionado,Rural,14,141,14105,Máfil,54,57.447796468456,1,3,6,4,31.1435762092532,39.4233626026349,36.9185811652319,74.1701959815803,43.3862410341638,37.8869140368404
22313,1,COLEGIO CARDENAL RAUL SILVA HENRIQUEZ,Particular Subvencionado,Urbano,14,141,14107,Paillaco,54,61.1753449278192,0,1,3,4,16.82757988951,43.0075121909094,51.1829442793324,73.439963702067,36.3362379337253,12.5
22318,2,JARDIN INFANTIL DUENDELIN,Particular Subvencionado,Urbano,14,141,14107,Paillaco,54,62.4614842161869,1,3,3,11,24.4518312418015,45.8699590804286,41.6460316222743,69.3732719314406,35.8467641497508,21.0482855760224
22319,0,COLEGIO PRINCIPE DE ASTURIAS,Particular Subvencionado,Urbano,14,141,14101,Valdivia,69,54.0519203682052,9,23,28,9,23.3100823700587,40.3624040355925,40.1664874186782,74.1242023951099,10.3922598480637,13.1331974578181
22320,4,ESCUELA ESPECIAL DE LENGUAJE KAUKALEM,Particular Subvencionado,Urbano,10,103,10301,Osorno,75,55.0380661742739,11,24,24,16,25.7877558670773,43.9793082970474,42.0210235335414,68.2887712000304,12.412131767837,35.9658801884899
22322,0,DHARMA COLLEGE,Particular Subvencionado,Urbano,10,103,10303,Purranque,24,57.2358937297006,3,9,5,7,23.3026722432173,44.9709316520016,75.4683890833032,67.33313285629,31.5493298272088,28.4151855276303
22327,1,COLEGIO GABRIELA MISTRAL,Particular Subvencionado,Urbano,10,102,10208,Quellón,98,59.1662524367221,8,20,27,43,26.614139570004,45.0201711864963,47.1174042172798,70.0930622895693,39.4115681081903,43.4833665251326
22330,1,CENTRO EDUCACIONAL SAN AGUSTIN,Particular Subvencionado,Urbano,10,102,10208,Quellón,36,53.0177139453815,13,7,8,8,23.3986445594066,34.4962321627464,38.5940118036652,75.9647561974164,39.4238187399864,33.5912760245602
22333,6,ESCUELA FRANCIA,Servicio Local de Educación(SLE),Urbano,14,141,14101,Valdivia,47,56.5051575955085,9,14,9,15,27.1865763301175,46.8258473973138,50.4104074050857,71.6371721341923,10.3381528197364,28.3725980597976
22334,4,ESCUELA PARTICULAR EL ARRAYAN,Particular Subvencionado,Urbano,10,102,10205,Dalcahue,51,61.4256011662858,5,10,12,24,26.9928063419595,42.8071077576137,37.5123797326387,74.6229637775865,47.454265794674,28.229465360783
22337,9,ESCUELA PARTICULAR LOS CASTANOS,Particular Subvencionado,Urbano,14,142,14202,Futrono,27,64.2296095433423,1,3,5,18,25.6637387900372,46.6784649083458,46.7225882317086,74.2447401218906,42.2597342335123,40.0727575060417
22339,5,COLEGIO GHANDI,Particular Subvencionado,Urbano,14,141,14101,Valdivia,54,56.3904967354482,1,3,3,4,22.4501682149882,40.5241649786665,40.3618646461917,73.239127038301,10.1669479028505,22.8679687406692
22342,5,ESCUELA PARTICULAR DELIA DOMINGUEZ,Particular Subvencionado,Urbano,10,103,10301,Osorno,54,52.4224547524444,2,1,1,2,28.4015776433434,50.098743021716,57.3374094947259,53.2350229643855,12.2781974251782,67.1825520491205
22343,3,COLEGIO SAN SEBASTIAN,Particular Subvencionado,Urbano,10,101,10102,Calbuco,55,64.7843433028546,2,5,11,37,23.5416255078002,45.3301948739405,45.0988942808801,76.1640300964239,46.2501405899661,36.7013067957879
22351,4,INSTITUTO INMACULADA CONCEPCION,Particular Subvencionado,Urbano,14,141,14101,Valdivia,32,42.4752574298157,24,3,3,2,20.6298269534078,28.687091993361,29.2095708620841,73.1344771935702,10.4352391147313,14.2075927638151
22354,9,ESCUELA EL MAITEN,Municipal DAEM,Urbano,14,142,14201,La Unión,34,60.6378853656803,4,5,8,17,21.883658555792,45.9340150435486,40.433215587903,68.106204309827,31.2509218636374,26.5616268321977
22358,1,COLEGIO INGLES,Particular Subvencionado,Urbano,10,103,10303,Purranque,29,55.8263798373981,5,6,7,11,24.4535833787644,42.5157920001531,44.8698798004269,70.1147019208501,30.4945970617939,21.7385102246815
22361,1,COLEGIO PARTICULAR ANTARES DE ALERCE,Particular Subvencionado,Urbano,10,101,10101,Puerto Montt,67,54.3320512213455,11,21,22,13,23.4120519561046,42.9210961892247,42.078754589504,69.2768478544328,12.6154672153812,22.6190531563226
22363,8,CENTRO DE LENGUAJE KALEM,Particular Subvencionado,Urbano,10,102,10201,Castro,54,50.1291235105648,0,1,0,0,25.1366454397235,39.3557556099078,52.3209741853338,75.0351403875926,23.8772621769302,0.0
22364,6,ESCUELA DE LENGUAJE KALEM,Particular Subvencionado,Urbano,10,102,10202,Ancud,54,55.5958310381027,7,3,4,5,32.3902161182406,43.6427198793728,39.7180433546224,65.2432387072407,29.0320982026306,37.1679276099708
22366,2,COLEGIO ROBERT PACE,Particular Subvencionado,Urbano,10,101,10101,Puerto Montt,45,56.4108896951422,8,10,14,13,29.4754491342723,47.7885229863737,41.1749566012076,68.0802707305068,12.4754540124095,31.3174652640926
22372,7,COMPLEJO EDUCACIONAL SAN CRESCENTE,Particular Subvencionado,Rural,10,102,10201,Castro,54,53.0213460733208,1,1,0,1,33.2103354536598,39.2976508881203,21.6846704169174,75.8490661006283,23.9691794552438,25.2579426912269
22379,4,ESCUELA DE LENGUAJE `ABRAPALABRA`,Particular Subvencionado,Urbano,10,102,10203,Chonchi,36,64.2527883565526,2,5,5,24,25.3238267408925,43.1231815187603,42.8020904531528,74.0749788632405,58.1573640817154,42.0965711520448
22380,8,ESCUELA BASICA SECTOR ORIENTE,Servicio Local de Educación(SLE),Urbano,10,102,10208,Quellón,64,61.8801934488137,9,6,16,33,28.6591983199723,49.2947043830902,49.8642314477106,68.517772795811,39.6823574432402,40.5366515912815
22398,0,COLEGIO ALIWEN,Particular Subvencionado,Urbano,14,141,14101,Valdivia,23,45.7973827181356,10,7,6,0,25.3290601534818,29.4743266980711,25.251140233864,76.1903250891696,10.3011376372236,16.4725713203654
22402,2,ESCUELA DE TRASTORNOS DE LA COMUNICACION `ALEXANDRIA`,Particular Subvencionado,Urbano,10,103,10301,Osorno,66,50.1639917958567,23,23,14,6,22.4564420489324,38.6097390385089,36.4829593618543,66.626247150818,12.3095138746764,34.762813664273
22408,1,ESCUELA PARTICULAR JEAN PIAGET,Particular Subvencionado,Rural,10,101,10102,Calbuco,63,64.4157560226587,2,7,14,40,31.1684238500913,49.3259256717808,43.8125286579995,69.9292003293198,46.3172442969187,40.361873741185
22410,3,COLEGIO CREACION OSORNO,Particular Subvencionado,Urbano,10,103,10301,Osorno,64,45.7459004107431,36,20,5,3,24.2339218548514,33.5170409281545,32.2730971440425,68.7621828944628,12.481309058484,23.2524230820714
22413,8,COLEGIO TENAUN ALTO,Particular Subvencionado,Rural,10,102,10205,Dalcahue,54,62.4894918300489,0,0,3,5,32.1489879451229,43.275720726145,67.3325592805346,78.0792298238134,49.1193083485821,31.4434570184202
22414,6,ESCUELA PAMPA RIOS,Municipal DAEM,Urbano,14,142,14204,Río Bueno,48,60.7496534074358,1,10,16,21,27.9850793793403,45.7150528842982,38.9299713631884,65.8701614935534,40.8694306629473,42.4938069458319
22418,9,ESCUELA BASICA KIMUN LAWAL,Municipal DAEM,Urbano,10,101,10101,Puerto Montt,72,57.249795488228,16,9,19,28,24.2201892299396,47.0224405107824,43.745817481596,71.9176882769944,12.5622879145896,28.3292046305546
22419,7,ESCUELA PADRE ALBERTO HURTADO,Municipal DAEM,Urbano,10,101,10101,Puerto Montt,48,55.875495206185,9,11,16,12,23.94448468639,45.2807928578242,47.2159254244063,71.7434721947331,12.4430218548014,23.0456380122801
22424,3,JARDIN INFANTIL MANITOS TRAVIESAS,Particular Subvencionado,Urbano,10,103,10301,Osorno,54,47.4939766600978,6,1,1,1,21.2990990683783,31.6647257216532,40.3255867689606,76.8940070534067,12.4217190265525,50.5158853824538
22428,6,ESCUELA PADRE LUIS BELTRAN,Particular Subvencionado,Urbano,14,141,14106,Mariquina,23,60.1951203470749,3,3,7,10,21.192702996629,42.7708466787714,37.5248597935632,73.5741510313736,44.5674658494942,32.9451426407307
22430,8,COLEGIO CRECER,Municipal DAEM,Urbano,10,103,10303,Purranque,54,67.7411033311279,0,0,0,1,23.7807457606992,57.0227759763594,20.2039629449722,70.9150269213787,31.5756850974549,75.7738280736807
22433,2,ESCUELA PARTICULAR PUERTO ESPERANZA,Particular Subvencionado,Rural,10,101,10106,Los Muermos,54,72.8690922716356,0,1,1,12,23.8036775419034,53.433701343753,40.1992938768559,75.305722483763,56.9012355531129,19.6981305766915
22434,0,COLEGIO DOMINGO SANTA MARIA,Particular Subvencionado,Urbano,10,101,10101,Puerto Montt,118,52.1927700931229,34,38,26,20,24.9476873713759,37.8244165198371,38.8687124316652,75.59354484089,12.7150210148794,21.3962923589643
22436,7,THE MISSION COLLEGE,Particular Subvencionado,Urbano,10,103,10301,Osorno,151,56.9455740395903,19,40,44,48,25.1027076566704,44.4338653431026,41.1598345593386,71.8434542513729,12.2887797922974,51.2839119109774
22439,1,COLEGIO TERRA NOVA,Particular Subvencionado,Rural,10,102,10207,Queilén,21,65.5113115568913,1,3,1,16,23.7569120276123,44.8364805090531,39.6210713352978,77.0058313119539,61.9728332546938,68.5572730190444
22444,8,ESCUELA LLEQUEN,Particular Subvencionado,Urbano,10,102,10202,Ancud,20,54.5956592814171,1,10,7,2,26.718693518256,41.1981405981539,42.9515863982116,68.9830362551181,28.6156645001596,30.1547656147361
22452,9,COLEGIO MOUNTAIN GREEN SCHOOL,Particular Subvencionado,Rural,14,141,14108,Panguipulli,54,67.0039010662371,0,1,5,12,35.5640063530101,47.4003592646949,42.3596349106357,76.8499445186192,56.5083509100528,46.3062282672493
22456,1,COLEGIO SAN PABLO,Particular Subvencionado,Urbano,10,102,10202,Ancud,54,61.9710387570027,0,1,0,2,30.1112315384325,43.6091887673956,30.3097318866178,80.906379631468,28.4482681013488,0.0
22458,8,COLEGIO CELIPRAS RIO BUENO,Particular Subvencionado,Urbano,14,142,14204,Río Bueno,50,56.3411396286767,9,16,9,16,26.3455965801645,39.0297113338665,38.0277532686521,73.3461862580991,40.8770789896905,22.1238124917889
22459,6,COLEGIO LAICO VALDIVIA,Particular Subvencionado,Urbano,14,141,14101,Valdivia,28,45.342669146696,15,7,3,3,27.0312880227026,31.7895159406947,34.4213086850832,74.9674745207408,10.2719199460556,5.41241629097719
22462,6,COLEGIO BERNARDO FELMER NIKLITSCHEK,Particular Subvencionado,Urbano,14,141,14103,Lanco,26,54.4907286056306,6,6,9,5,31.9751074478605,41.2236247886699,48.8104479802143,67.5006741654204,31.443044935487,32.9899338744926
22471,5,JARDIN INFANTIL BAMBI Y CELIN,Particular Subvencionado,Urbano,14,141,14101,Valdivia,54,51.1608240771137,3,2,3,0,15.7349835394301,33.833442246668,27.1555318047638,72.5009788014345,10.727332303673,0.0
22472,3,JARDIN INFANTIL `MANZANITA`,Particular Subvencionado,Urbano,10,101,10105,Frutillar,54,54.080397569933,4,4,4,4,19.7490733082533,40.1428895191942,34.12266062597,67.9614258386149,32.0008605627909,33.1510497822353
22476,6,COLEGIO SAN JOSE,Servicio Local de Educación(SLE),Urbano,14,141,14106,Mariquina,25,74.9509913262093,0,0,0,25,23.4129015910448,59.4427261314392,70.1977597742254,75.1582755389747,46.0617997241713,55.402390598314
22479,0,ESCUELA DE LENGUAJE AYELEN,Particular Subvencionado,Urbano,10,102,10205,Dalcahue,64,62.1311884709857,2,11,18,33,26.0719046242441,42.7920440031592,40.4052934687003,74.1941012483954,47.7349960659531,24.057855209374
22480,4,COLEGIO LOS ALERCES,Municipal DAEM,Urbano,10,101,10101,Puerto Montt,41,60.5125787728642,5,6,11,19,26.2994959879704,51.1534033584039,43.9147105364644,71.4540777512221,12.5588500580063,39.3263719311925
22487,1,CENTRO INTEGRAL DE EDUCACION GABRIELA PASCHUAN,Particular Subvencionado,Urbano,10,102,10202,Ancud,77,56.3450250784275,15,18,19,25,28.9254478583109,44.0425178554907,46.4617494997673,68.328714519086,28.7763325036231,40.8155590349955
22493,6,ESCUELA VICENTE PEREZ ROSALES,Servicio Local de Educación(SLE),Urbano,10,101,10105,Frutillar,37,61.2963920261858,4,4,11,18,31.5729003311394,48.3466922228665,48.1901670414737,72.4158435148577,31.8976103261814,23.1821156955894
22495,2,COLEGIO PARTICULAR CARDENAL RAUL SILVA HENRIQ,Particular Subvencionado,Urbano,14,142,14204,Río Bueno,54,51.0537842609417,2,0,4,0,27.0796258272285,35.3722743353053,37.8559329652139,70.716665287943,40.6174501941503,25.2579426912269
22496,0,CENTRO EDUCACIONAL SAN NICOLAS,Particular Subvencionado,Urbano,14,141,14101,Valdivia,27,57.0585716779849,4,4,14,5,25.1908880157821,44.900925764139,46.0122978349054,77.8120365920396,10.4414074495486,25.2579426912269
22499,5,INSTITUTO INGLES ANTUQUENU,Particular Subvencionado,Urbano,10,101,10101,Puerto Montt,63,56.336039279734,10,13,26,14,23.6516800659255,44.3858802231866,43.3587510046514,71.0452605215286,12.658251462775,34.4463417446936
22509,6,ESCUELA ALEMANIA,Municipal DAEM,Urbano,10,101,10101,Puerto Montt,41,55.684999865795,7,11,11,12,35.5023790132208,48.095192851248,49.9210316271529,74.0942152970295,12.7677045353984,19.0723037234909
22519,3,COLEGIO MIRADOR DEL LAGO,Servicio Local de Educación(SLE),Urbano,10,101,10109,Puerto Varas,82,54.0378592114732,18,26,23,15,24.3065198233334,43.2383127922975,38.8146668500775,66.4550271889663,28.9971594992396,24.2457936250314
22520,7,ESCUELA DE LENGUAJE MIS PALABRAS,Particular Subvencionado,Urbano,14,141,14101,Valdivia,29,51.9164447009617,9,11,6,3,24.9211149994942,41.3733442701407,43.3141779722443,70.392480190623,10.4395074665255,27.7996767099809
22521,5,ESCUELA ESPECIAL DE ESTIMULACION E INTEGRACION EL UMBRAL,Particular Subvencionado,Urbano,14,142,14201,La Unión,39,57.9942252945743,7,7,9,16,25.7686813949015,43.0357733308428,40.0201185537867,69.5193703100141,31.2982682035106,20.0503705811058
22525,8,JARDIN INFANTIL ANGELITO,Particular Subvencionado,Urbano,10,102,10208,Quellón,54,61.684244894901,1,3,2,6,25.4245829764125,45.7906878223766,45.6388521302114,69.4048335997528,39.7886741962582,27.2767903517535
22526,6,JARDIN INFANTIL LOS CISNES,Particular Subvencionado,Rural,14,141,14106,Mariquina,54,58.7363488036146,0,3,1,4,24.1403318295903,41.8799199340027,33.1053902809674,73.1245408289269,45.4724497442343,47.3586425460504
22527,4,CENTRO EDUCACIONAL SAN SEBASTIAN,Particular Subvencionado,Urbano,14,141,14108,Panguipulli,86,61.0076581862997,10,13,21,42,27.6712739370555,40.8466004960129,43.8522085126232,72.8232099167891,56.200633800298,36.6521393323119
22529,0,ESCUELA ESPECIAL DE LENGUAJE KALEM RAHUE,Particular Subvencionado,Urbano,10,103,10301,Osorno,157,55.9710497786884,26,44,49,38,26.8648163634196,46.8250366060193,45.9794133669962,68.0944369233943,12.3038875488037,46.7368157577588
22531,2,ESCUELA CLAUDIO ARRAU LEON,Servicio Local de Educación(SLE),Urbano,14,141,14108,Panguipulli,45,58.0240135891495,6,9,11,19,21.7994449175767,39.0191718402675,44.2052457354422,71.724861483419,56.2770978281313,38.0529166484198
22532,0,ESCUELA EL BOSQUE,Servicio Local de Educación(SLE),Urbano,14,141,14101,Valdivia,72,52.2398528539219,25,16,17,14,26.3388288379208,42.5745770780004,46.7189315939179,70.4839370745323,10.3378824839699,19.2369411799701
22535,5,LICEO BILINGUE TERESA DE LOS ANDES,Servicio Local de Educación(SLE),Urbano,10,102,10201,Castro,38,53.2754603175902,13,7,10,8,21.2647586460245,42.9044802708274,47.0050846488219,62.3632966357119,23.928729100044,21.9345291792234
22536,3,CENTRO EDUCACIONAL SAN SEBASTIAN DE ANCUD,Particular Subvencionado,Urbano,10,102,10202,Ancud,36,51.7585664480498,10,12,8,6,24.760729268624,35.396974292182,33.4193191668898,75.5047709423168,28.9989289088631,23.8260633538002
22539,8,ESCUELA JOSE MANUEL BALMACEDA,Municipal DAEM,Urbano,10,101,10102,Calbuco,54,64.5655554995723,0,1,6,7,21.8652946240256,46.8242797989153,55.995738123824,74.5251489433192,45.7842294550688,52.1726283225546
22547,9,ESCUELA ESPECIAL DE LENGUAJE PULMAHUE,Particular Subvencionado,Urbano,10,102,10208,Quellón,54,74.5990560598978,0,0,0,1,58.6756038574811,59.2571394185908,18.8794900237575,85.7902964507988,39.8407110091577,75.7738280736807
22550,9,JARDIN INFANTIL BLANCANIEVES,Particular Subvencionado,Urbano,14,141,14101,Valdivia,26,47.7469986564149,14,7,3,2,22.342849817246,36.3368620630045,34.6706537260765,68.4066758055169,10.3039193775907,11.6575120113355
22552,5,ESCUELA PARTICULAR SAGRADA FAMILIA,Particular Subvencionado,Rural,14,142,14202,Futrono,33,57.2272072951397,5,6,8,14,22.9168900475273,38.0455299705855,37.4304890279152,72.9924364917233,42.1108709008564,22.9617660829335
22554,1,ESCUELA BASICA SAN CARLOS DE CHONCHI,Servicio Local de Educación(SLE),Urbano,10,102,10203,Chonchi,51,63.9583194635362,2,6,11,32,24.4582567137084,45.4788705134143,38.7352213791835,72.1728223458955,57.867312525199,44.5121476454058
22558,4,ESCUELA NUEVA COLLILELFU,Servicio Local de Educación(SLE),Urbano,14,141,14104,Los Lagos,38,57.1435090259305,7,3,14,14,23.675123092325,41.0613952177906,42.0470788354468,67.7729047634897,48.0007127333031,21.1340871656506
22560,6,COLEGIO COLONOS DE ALERCE,Particular Subvencionado,Urbano,10,101,10101,Puerto Montt,129,54.4814249403007,24,40,39,26,27.1846945668527,43.4007036761378,41.2375702543478,69.4533807044447,12.6690063394938,27.9591236513249
22561,4,COLEGIO ESTRELLA DE BELEN,Particular Subvencionado,Urbano,10,101,10102,Calbuco,41,62.6979240260409,4,6,6,25,23.5670502833743,47.1895065283238,44.3316644159162,74.8339326477089,45.9165895951593,40.5081364154032
22565,7,COLEGIO EL PILAR,Particular Subvencionado,Urbano,10,102,10202,Ancud,73,54.0287581834113,15,23,21,14,25.0380950964911,38.9074816643169,38.2239239277867,72.9874471367835,29.0324561097554,17.2292915169426
22566,5,ESCUELA PARTICULAR BICENTENARIO,Particular Subvencionado,Rural,10,101,10101,Puerto Montt,27,57.0311055815733,5,5,6,11,29.9662753130161,45.5290770257934,44.3938709865363,71.767832710158,13.2583400049047,33.6772569216359
22574,6,ESCUELA ESPECIAL DE LENGUAJE CRECER,Particular Subvencionado,Urbano,10,101,10102,Calbuco,54,62.7638788567646,1,3,3,7,20.4231979569391,49.2954656020832,45.2457194865172,66.2126022652836,46.1430158303563,52.1726283225546
22578,9,ESCUELA ESPECIAL DE LENGUAJE ABRACADABRA,Particular Subvencionado,Urbano,10,101,10101,Puerto Montt,37,54.0574243141025,8,12,10,7,25.7623676208265,40.5853635118732,38.4296734978896,72.5036606037231,12.5962782931838,22.5273542921753
22579,7,ESCUELA ESPECIAL DE LENGUAJE ANDORRA,Particular Subvencionado,Urbano,14,141,14106,Mariquina,43,61.9317586553512,4,6,10,23,25.1779820099995,45.2481214390314,43.0707029888768,74.8620723013931,44.701313710999,36.9338390058738
22581,9,COLEGIO RAICES DE LEMUY,Particular Subvencionado,Rural,10,102,10206,Puqueldón,20,65.2824399605088,0,3,4,13,22.1988312223711,40.8183754780678,33.7867981281504,76.363126358729,85.2243680593221,22.7321484221042
22585,1,ESCUELA ESPECIAL DE LENGUAJE HABLARTE,Particular Subvencionado,Urbano,10,101,10101,Puerto Montt,24,56.8816172048724,6,4,4,10,26.749645615366,46.860989610069,39.4601895380727,68.8626423485712,12.5340950804769,31.4434570184202
22588,6,COLEGIO CRISTIANO BELEN,Particular Subvencionado,Urbano,14,141,14101,Valdivia,54,55.3460306669937,0,3,2,1,21.4610775021209,42.4380345766857,34.1514080500278,70.3945510520876,10.2787465289333,50.5158853824538
22591,6,JARDIN INFANTIL BLANCA NIEVES,Particular Subvencionado,Rural,14,141,14107,Paillaco,54,64.6727293136721,2,0,4,12,38.6428820976924,52.5980272179277,58.1555432939289,72.683264223221,36.5299150139673,18.184526901169
22596,7,CENTRO INCLUSIVO DE PARVULOS INALUN,Particular Subvencionado,Urbano,10,102,10201,Castro,57,54.3006783787526,13,14,18,12,24.5075449150605,38.6050903292708,38.4070414980658,76.1229019510846,23.8356080038394,29.671059465742
