ID_RBD,DV_RBD,DS_NOM_ESTABLE,DS_TIPO_DEPENDENCIA,DS_RURALIDAD,ID_REGION_ESTABLE,ID_PROVINCIA_ESTABLE,ID_COMUNA_ESTABLE,DS_COMUNA_ESTABLE,N EVALUADO,IVM Establecimiento,IVM Bajo,IVM Medio,IVM Alto,IVM Muy Alto
25138,0,COLEGIO ALBERT EINSTEIN,Particular Subvencionado,Urbano,13,131,13127,Recoleta,156,15.9052064415991,112,16,13,15
25153,4,COLEGIO PARTICULAR NUEVA ERA SIGLO XXI,Particular Subvencionado,Urbano,13,131,13110,La Florida,605,18.8319188741465,315,62,64,164
25160,7,COLEGIO VICTORIANO,Particular Subvencionado,Urbano,13,131,13119,Maipú,105,17.1187210114006,63,12,11,19
25166,6,COLEGIO PART. LOS OLMOS DE PTE. ALTO,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,284,22.2881715025096,107,25,25,127
25171,2,CENTRO EDUC. PRINCIPADO DE ASTURIAS,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,224,21.3254307436429,102,17,17,88
25182,8,LICEO ALCALDE JORGE INDO,Servicio Local de Educación(SLE),Urbano,13,131,13125,Quilicura,271,32.5332530458953,56,11,15,189
25185,2,COLEGIO PARTICULAR OZANAM,Particular Subvencionado,Urbano,13,131,13101,Santiago,311,20.9077905511361,168,18,19,106
25196,8,PIERRE TEILHARD DE CHARDIN,Particular Subvencionado,Urbano,13,131,13110,La Florida,259,18.865116197854,135,37,32,55
25197,6,COL.PARTICULAR SAN VALENTIN DE MAIPU,Particular Subvencionado,Urbano,13,131,13119,Maipú,95,18.314913840275,55,7,8,25
25198,4,COLEGIO SANTA MARIA DE MAIPU,Particular Subvencionado,Urbano,13,131,13119,Maipú,670,17.1788488442072,420,48,57,145
25209,3,COLEGIO ESPECIAL FUNDAC.NUESTROS HIJOS,Particular Subvencionado,Urbano,13,131,13130,San Miguel,349,15.5976891204879,2,0,0,1
25210,7,ESC. BASICA N_ 116 ONCOLOG. DR. SOTERO DEL,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,349,17.967512993435,5,0,1,1
25211,5,ESCUELA PART.ESPECIAL CORPAMEG,Particular Subvencionado,Urbano,13,131,13130,San Miguel,349,19.1525950272327,7,1,0,2
25212,3,INSTITUTO NACIONAL DE REHABILITACION PAC,Particular Subvencionado,Urbano,13,131,13122,Peñalolén,20,23.2028867981094,10,1,0,9
25213,1,COLEGIO HOSPITAL SAN BORJA ARRIARAN,Particular Subvencionado,Urbano,13,131,13101,Santiago,349,29.2248242476928,1,0,0,8
25215,8,COLEGIO POLIV. GERONIMO DE ALDERETE,Particular Subvencionado,Urbano,13,131,13124,Pudahuel,482,21.1757152952796,176,71,45,190
25218,2,EXTREMADURA DE PUENTE ALTO,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,342,18.4875972490543,194,34,32,82
25220,4,COLEGIO ALMA MATER,Particular Subvencionado,Urbano,13,131,13111,La Granja,363,26.0635143843951,105,19,31,208
25223,9,COLEGIO MONTE DE ASIS,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,312,14.5984350071027,254,16,21,21
25238,7,COLEGIO CENTRO EDUCACIONAL ALTAIR,Particular Subvencionado,Urbano,13,136,13604,Padre Hurtado,323,17.8030151776059,189,46,23,65
25250,6,COLEGIO POLIV. ALMENDRAL DE LA PINTANA,Particular Subvencionado,Urbano,13,131,13112,La Pintana,255,17.7341067194484,150,35,16,54
25256,5,ESCUELA BASICA THE FOREST COLLEGE,Particular Subvencionado,Urbano,13,131,13105,El Bosque,358,16.8849766733102,231,43,24,60
25258,1,COLEGIO PREMILITAR GENERAL SAN MARTIN DE MAIPU,Particular Subvencionado,Urbano,13,131,13119,Maipú,283,20.4171528186179,139,30,27,87
25265,4,COLEGIO ANTIL MAWIDA,Particular Subvencionado,Urbano,13,131,13109,La Cisterna,203,17.0734410741292,120,18,22,43
25269,7,COLEGIO NUEVO DIEGO DE ALMAGRO,Particular Subvencionado,Urbano,13,131,13101,Santiago,113,21.6107706743146,37,15,14,47
25282,4,COLEGIO POLIV. CARDENAL RAUL SILVA HENRIQUEZ,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,477,17.1212425849097,297,55,33,92
25300,6,COLEGIO NUEVOS CASTANOS DE MAIPU,Particular Subvencionado,Urbano,13,131,13119,Maipú,128,17.0627085094514,87,4,7,30
25303,0,CENTRO EDUCACIONAL LAURA VICUNA,Particular Subvencionado,Urbano,13,131,13128,Renca,379,29.2021032932817,85,20,20,254
25304,9,COLEGIO PAUL HARRIS SCHOOL,Particular Subvencionado,Urbano,13,131,13105,El Bosque,606,23.9793092459552,180,69,53,304
25316,2,COLEGIO PUELMAPU,Particular Subvencionado,Urbano,13,131,13122,Peñalolén,120,23.3072092553859,46,15,11,48
25328,6,INSTITUTO CRISTIANO LUIS GANDARILLAS,Particular Subvencionado,Urbano,13,131,13119,Maipú,222,19.1350245092336,103,36,22,61
25330,8,COLEGIO POLIVALENTE ANTARES,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,164,21.6950946896803,71,23,16,54
25342,1,ESCUELA RAIMAPU-TIERRA FLORIDA,Particular Subvencionado,Urbano,13,131,13110,La Florida,257,17.8183496511874,153,27,21,56
25347,2,COLEGIO SEBASTIAN EL CANO SAN BERNARDO,Particular Subvencionado,Urbano,13,134,13401,San Bernardo,259,17.6278172806927,158,26,19,56
25349,9,COLEGIO PARTICULAR MELFORD COLLEGE,Particular Subvencionado,Urbano,13,131,13125,Quilicura,307,17.9058895890024,183,26,30,68
25352,9,LICEO BICENTENARIO DE EXCELENCIA PATRICIO MEKIS DE PADRE HURTADO,Particular Subvencionado,Urbano,13,136,13604,Padre Hurtado,646,20.0702805398587,287,84,70,205
25359,6,COLEGIO METODISTA DE SANTIAGO,Particular Subvencionado,Urbano,13,131,13101,Santiago,150,27.9492896761454,39,15,5,91
25367,7,COLEGIO SANTIAGO,Particular Subvencionado,Urbano,13,131,13110,La Florida,348,19.08308132077,165,49,38,96
25368,5,COLEGIO PART. CARDENAL CARLOS OVIEDO CAVADA,Particular Subvencionado,Urbano,13,131,13119,Maipú,444,17.5889775634822,272,43,41,88
25369,3,COLEGIO PARTICULAR ALICANTE,Particular Subvencionado,Urbano,13,131,13119,Maipú,1222,18.0793728290974,687,141,143,251
25371,5,COLEGIO BICENTENARIO SANTA MARIA DE PAINE,Particular Subvencionado,Urbano,13,134,13404,Paine,709,18.3703905725205,388,74,58,189
25382,0,COLEGIO SAINT CHARLES COLLEGE LA FLORIDA,Particular Subvencionado,Urbano,13,131,13110,La Florida,145,20.5459569779501,66,20,20,39
25386,3,COLEGIO PARTICULAR NOVO MUNDO,Particular Subvencionado,Urbano,13,131,13125,Quilicura,652,27.9411352440549,156,42,47,407
25387,1,COLEGIO PARTICULAR SAN SEBASTIAN DE QUILICURA,Particular Subvencionado,Urbano,13,131,13125,Quilicura,537,23.2490941372091,183,44,53,257
25389,8,COLEGIO `EMPRENDER OBISPO ALVEAR`,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,638,19.7865286369921,290,82,68,198
25393,6,COLEGIO QUINTO CENTENARIO CORDILLERA,Particular Subvencionado,Urbano,13,131,13110,La Florida,215,19.93458810966,105,23,20,67
25395,2,COLEGIO BETTERLAND SCHOOL,Particular Subvencionado,Urbano,13,131,13115,Lo Barnechea,240,20.8264014934124,108,26,26,80
25396,0,CENTRO POLITECNICO PARTICULAR CONCHALI,Particular Subvencionado,Urbano,13,131,13104,Conchalí,842,24.2051521126264,307,69,68,398
25402,9,COL.  PART. SALES. EL PATROCINIO DE SAN JOSE,Particular Subvencionado,Urbano,13,131,13123,Providencia,322,16.677494990582,209,32,30,51
25418,5,COLEGIO POLIV. SAN BERNARDO ABAD,Particular Subvencionado,Urbano,13,134,13401,San Bernardo,442,22.9146645438347,147,34,42,219
25434,7,COLEGIO PARTICULAR FORJADORES,Particular Subvencionado,Urbano,13,136,13605,Peñaflor,290,18.6877458791812,147,33,41,69
25439,8,CENTRO EDUCACIONAL SAN CARLOS DE ARAGON,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,1046,21.5872817547764,344,137,120,445
25442,8,COLEGIO TALAGANTE GARDEN SCHOOL,Particular Subvencionado,Urbano,13,136,13601,Talagante,298,17.2817945072058,182,39,27,50
25447,9,COLEGIO VALLE DE MALLARAUCO,Particular Subvencionado,Urbano,13,135,13501,Melipilla,158,18.6869167068306,83,16,13,46
25448,7,CENTRO EDUC. NINO DIOS DE MALLOCO,Particular Subvencionado,Urbano,13,136,13605,Peñaflor,767,20.9075345479597,325,81,77,284
25450,9,COLEGIO SALTAIRAM,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,126,24.5940740428129,41,10,15,60
25454,1,COLEGIO PART. ANDINO ANTUQUELEN,Particular Subvencionado,Urbano,13,132,13203,San José de Maipo,111,13.5943144286306,91,5,6,9
25458,4,COLEGIO POLIVALENTE FALCON COLLEGE,Particular Subvencionado,Urbano,13,131,13126,Quinta Normal,555,21.3322886151085,246,51,41,217
25462,2,COLEGIO ALTO GABRIELA,Particular Subvencionado,Urbano,13,131,13112,La Pintana,284,21.5181022324403,113,32,22,117
25464,9,COLEGIO POLIVALENTE AGUSTINIANO DE EL BOSQUE,Particular Subvencionado,Urbano,13,131,13105,El Bosque,561,17.3539395161022,346,47,57,111
25471,1,COLEGIO PART. KING EDWARDS SCHOOL I,Particular Subvencionado,Urbano,13,131,13119,Maipú,171,22.5458550912248,53,20,16,82
25475,4,COLEGIO PART. PADRE JOSE KENTENICH,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,220,25.4309466629028,63,17,17,123
25480,0,COLEGIO JOSE LUIS LEGRANGE DE LA CISTERNA,Particular Subvencionado,Urbano,13,131,13109,La Cisterna,112,17.5423189380923,68,12,13,19
25481,9,COLEGIO INSTITUTO O¦HIGGINS DE MAIPU,Particular Subvencionado,Urbano,13,131,13119,Maipú,270,16.9412080419913,178,24,17,51
25482,7,ESC. PART. ARTISTICA EL TRIGAL,Particular Subvencionado,Urbano,13,131,13119,Maipú,191,16.8806342457398,123,22,15,31
25496,7,INSTITUTO TECNOLÓGICO BICENTENARIO DE EXCELENCIA SAN MATEO,Particular Subvencionado,Urbano,13,131,13124,Pudahuel,1313,22.7472734597292,486,121,120,586
25501,7,COLEGIO SAN ANDRES DE MAIPU,Particular Subvencionado,Urbano,13,131,13119,Maipú,447,20.7582209487329,178,64,45,160
25508,4,COLEGIO PART. GABRIELA MISTRAL SOCIEDAD EDUCA,Particular Subvencionado,Urbano,13,131,13126,Quinta Normal,203,15.2753303451387,159,18,11,15
25509,2,COLEGIO PARTICULAR MARÍA AUXILIADORA DE SANTIAGO,Particular Subvencionado,Urbano,13,131,13101,Santiago,308,17.9515841833647,194,30,24,60
25520,3,COL. PART. SAGRADO CORAZON DE JESUS DE LA RE,Particular Subvencionado,Urbano,13,131,13113,La Reina,451,18.2045900144367,254,55,47,95
25523,8,CARDENAL JUAN FRANCISCO FRESNO LARRAIN,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,423,20.3060955951923,185,42,46,150
25525,4,COLEGIO PARTICULAR EL ALBA DE MACUL,Particular Subvencionado,Urbano,13,131,13118,Macul,144,20.1961287195855,66,13,17,48
25526,2,ESCUELA PART.  CURACAVI COLLEGE,Particular Subvencionado,Urbano,13,135,13503,Curacaví,342,17.8331484817522,198,34,31,79
25540,8,COLEGIO MONTE OLIVO DE PUENTE ALTO,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,302,18.8962803458532,168,28,26,80
25541,6,COLEGIO PART. JOSEFINO SANTISIMA TRINIDAD,Particular Subvencionado,Urbano,13,131,13123,Providencia,159,16.1906249637706,114,15,9,21
25542,4,COLEGIO SANTA BARBARA H.S.,Particular Subvencionado,Urbano,13,131,13125,Quilicura,471,26.2696830453358,145,41,29,256
25543,2,COLEGIO POLIV. SAN CRISTOBAL APOSTOL,Particular Subvencionado,Urbano,13,136,13604,Padre Hurtado,146,30.2464838939365,35,8,7,96
25550,5,ESC. BASICA PART. BOSTON COLLEGE LA FARFANA,Particular Subvencionado,Urbano,13,131,13119,Maipú,426,18.8362029515313,245,39,29,113
25556,4,COLEGIO SOCHIDES,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,204,23.3336294525357,68,12,27,97
25557,2,ESC BASICA PART EMILIA GONZALEZ ESPINOZA,Particular Subvencionado,Urbano,13,134,13401,San Bernardo,180,15.4182151555854,129,23,12,16
25558,0,COLEGIO PARTICULAR ALTAZOR,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,255,14.1562373974633,214,15,13,13
25562,9,ESC BASICA PART SAN JOSE DE LA FAMILIA,Particular Subvencionado,Urbano,13,131,13112,La Pintana,390,20.9797585783324,146,49,47,148
25571,8,COLEGIO EL RACO,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,326,22.0441797738074,128,38,32,128
25577,7,COLEGIO PART. FAMILIA DE NAZARETH,Particular Subvencionado,Urbano,13,131,13110,La Florida,195,17.1176843658015,131,27,7,30
25580,7,COLEGIO PARTICULAR MIRADOR,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,358,17.2566749856411,226,34,34,64
25589,0,COLEGIO JESUS SERVIDOR,Particular Subvencionado,Urbano,13,131,13122,Peñalolén,231,19.1274044151941,130,20,19,62
25591,2,LICEO TECNICO PROFESIONAL DE BUIN,Corporación Municipal,Urbano,13,134,13402,Buin,859,19.3097509188777,449,59,80,271
25592,0,INSTITUTO SAN MIGUEL,Corporación Municipal,Urbano,13,133,13301,Colina,340,22.0454717106382,166,28,20,126
25599,8,COLEGIO PART. SAN PEDRO DE QUILICURA,Particular Subvencionado,Urbano,13,131,13125,Quilicura,420,25.8510571246639,121,32,28,239
25613,7,COLEGIO BICENTENARIO DE EXCELENCIA PEDRO APOSTOL,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,366,19.4402636352109,189,26,33,118
25615,3,COLEGIO POLIVALENTE SAINT PETER COLLEGE,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,183,24.166633552258,62,18,15,88
25625,0,COLEGIO PART. SWEDENBORG COLLEGE,Particular Subvencionado,Urbano,13,131,13118,Macul,99,16.8572500187339,70,7,10,12
25644,7,COLEGIO PART. NEW LITTLE COLLEGE,Particular Subvencionado,Urbano,13,131,13110,La Florida,270,19.4877361790317,144,27,18,81
25645,5,COLEGIO PART. NTRA. SRA. MARIA INMACULADA DEL,Particular Subvencionado,Urbano,13,131,13105,El Bosque,1369,22.6363867776168,428,159,145,637
25652,8,ESCUELA ESPECIAL HOSPITAL FELIX BULNES,Particular Subvencionado,Urbano,13,131,13123,Providencia,349,34.3266127631627,0,0,0,10
25655,2,COLEGIO SANTO TOMAS DE AQUINO,Particular Subvencionado,Urbano,13,131,13105,El Bosque,367,16.5496238184822,247,48,26,46
25671,4,COLEGIO SAN MARTIN DE PORRES DE LA PINTANA,Particular Subvencionado,Urbano,13,131,13112,La Pintana,182,25.7171865189025,46,11,16,109
25676,5,COLEGIO POLIVALENTE ELISA VALDES,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,434,19.5274339583157,203,55,45,131
25681,1,COLEGIO OXFORD,Particular Subvencionado,Urbano,13,131,13119,Maipú,122,19.528082520457,58,18,13,33
25692,7,COLEGIO PART. MANSO DE VELASCO MELIPILLA,Particular Subvencionado,Urbano,13,135,13501,Melipilla,117,17.6205805862478,66,19,13,19
25693,5,COLEGIO MADRE DE LA DIVINA PROVIDENC,Particular Subvencionado,Urbano,13,131,13118,Macul,176,16.7561425013851,127,12,11,26
25695,1,COLEGIO DE LA INMACULADA CONCEPCIÓN,Particular Subvencionado,Urbano,13,134,13401,San Bernardo,277,15.5016227165504,205,25,20,27
25697,8,COLEGIO O`HIGGINS,Particular Subvencionado,Urbano,13,135,13501,Melipilla,135,15.3769011646028,104,10,8,13
25700,1,COLEGIO LOS ALPES MAIPU,Particular Subvencionado,Urbano,13,131,13119,Maipú,287,19.4788852929668,132,30,37,88
25703,6,COLEGIO PART. ALCANTARA DE LA FLORIDA,Particular Subvencionado,Urbano,13,131,13110,La Florida,193,18.2463822606993,104,25,19,45
25704,4,COLEGIO PART. ALCANTARA DE LA CORDILLERA,Particular Subvencionado,Urbano,13,131,13110,La Florida,338,19.8063332474176,152,39,54,93
25709,5,LINCOLN COLLEGE LA FLORIDA,Particular Subvencionado,Urbano,13,131,13110,La Florida,340,20.2838332886244,160,35,39,106
25711,7,ESC. BASICA MUNICIPAL PAULA JARAQUEMADA ALQUI,Municipal DAEM,Urbano,13,134,13404,Paine,332,27.159271141448,89,30,21,192
25712,5,COLEGIO PART. ANDARES DE LA FLORIDA,Particular Subvencionado,Urbano,13,131,13110,La Florida,114,21.7685800885508,40,17,11,46
25713,3,COLEGIO PART. MANANTIAL DE LA FLORIDA,Particular Subvencionado,Urbano,13,131,13110,La Florida,193,17.3149461661299,126,18,10,39
25714,1,COLEGIO PART. INSTITUTO CORINTIO,Particular Subvencionado,Urbano,13,134,13401,San Bernardo,255,16.0807056626192,184,31,13,27
25716,8,COLEGIO PART. NEW HEINRICH HIGH SCHOOL,Particular Subvencionado,Urbano,13,131,13120,Ñuñoa,306,23.2616393309212,109,42,21,134
25717,6,COLEGIO ALCÁNTARA DE LOS ALTOS DE PEÑALOLEN,Particular Subvencionado,Urbano,13,131,13122,Peñalolén,557,19.5693870729863,281,53,50,173
25718,2,COLEGIO PART. LOS ANGELES SANTIAGO DE SAN MIG,Particular Subvencionado,Urbano,13,131,13130,San Miguel,86,20.7119063284272,41,11,6,28
25722,2,COLEGIO PART. PATRONA SENORA DE LOURDES,Particular Subvencionado,Urbano,13,131,13110,La Florida,260,13.5528273769725,223,15,9,13
25725,7,ESCUELA PART. NAHUEL,Particular Subvencionado,Urbano,13,134,13404,Paine,403,15.4898661346258,295,36,36,36
25727,3,LICEO PART. SALESIANO MANUEL ARRIARAN BARROS,Particular Subvencionado,Urbano,13,131,13109,La Cisterna,482,17.684390486374,287,43,49,103
25737,0,COLEGIO PART. ACROPOLIS,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,155,22.8300111870883,45,19,13,78
25739,7,COLEGIO NTRA. SRA. DEL CARMEN DE MAIPU,Particular Subvencionado,Urbano,13,131,13119,Maipú,386,16.5693679357992,256,28,41,61
25749,4,COLEGIO PART. ALICANTE DEL ROSAL,Particular Subvencionado,Urbano,13,131,13119,Maipú,897,20.1219392339741,377,119,112,289
25751,6,COLEGIO LIAHONA CORDILLERA,Particular Subvencionado,Urbano,13,131,13110,La Florida,361,17.5374675395253,221,34,36,70
25766,4,LINCOLN COLLEGE SAN MARTIN,Particular Subvencionado,Urbano,13,131,13119,Maipú,591,20.4177653374514,242,78,69,202
25767,2,COLEGIO SAN JORGE DE LAS CONDES,Particular Subvencionado,Urbano,13,131,13114,Las Condes,124,20.684889313188,59,15,11,39
25770,2,LICEO NACIONAL DE MAIPU,Servicio Local de Educación(SLE),Urbano,13,131,13119,Maipú,930,16.646117922702,602,97,91,140
25779,6,COLEGIO POLIV. CARDENAL JOSE MARIA CARO,Particular Subvencionado,Urbano,13,131,13112,La Pintana,388,22.8615464202876,147,40,30,171
25781,8,COLEGIO BICENTENARIO ARZOBISPO CRESCENTE ERRAZURIZ,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,484,16.7587038858258,332,35,30,87
25783,4,COLEGIO POLIV. ARZOBISPO MANUEL VICUNA,Particular Subvencionado,Urbano,13,131,13129,San Joaquín,158,26.3824969008984,50,8,9,91
25790,7,COLEGIO POLIV. DIEGO PORTALES DE MAIPU,Particular Subvencionado,Urbano,13,131,13119,Maipú,153,24.3312596243892,48,14,13,78
25795,8,COLEGIO PARTICULAR BLUMENTHAL,Particular Subvencionado,Urbano,13,136,13601,Talagante,348,17.5037397927479,218,47,21,62
25798,2,COLEGIO RELIGIOSO SANTA MARGARITA,Particular Subvencionado,Urbano,13,131,13130,San Miguel,258,26.7661110223359,89,9,12,148
25804,0,COLEGIO PART. ANTUPIREN,Particular Subvencionado,Urbano,13,131,13122,Peñalolén,443,19.8266467195871,213,54,39,137
25814,8,COLEGIO SAYEN,Particular Subvencionado,Urbano,13,135,13501,Melipilla,121,18.9171010953753,66,15,7,33
25824,5,LICEO SERGIO SILVA BASCUNAN,Particular Subvencionado,Urbano,13,131,13112,La Pintana,600,23.3517394941817,187,66,54,293
25826,1,COLEGIO ADVENTISTA LA FLORIDA,Particular Subvencionado,Urbano,13,131,13110,La Florida,93,17.1935544595994,60,7,10,16
25829,6,COLEGIO PART. SAN ADRIAN DE QUILICURA,Particular Subvencionado,Urbano,13,131,13125,Quilicura,314,16.5215637982399,203,33,36,42
25839,3,ESC. BAS. Y ESP. CELEI,Particular Subvencionado,Urbano,13,131,13117,Lo Prado,55,16.6345357157657,42,2,4,7
25843,1,COLEGIO PART. SAGRADO CORAZON DE TALAGANTE,Particular Subvencionado,Urbano,13,136,13601,Talagante,278,14.3727645398051,223,25,13,17
25850,4,COLEGIO DEL VALLE,Particular Subvencionado,Urbano,13,131,13119,Maipú,282,17.5004138881913,176,33,15,58
25853,9,COLEGIO POLIVALENTE NOVO HORIZONTE,Particular Subvencionado,Urbano,13,131,13125,Quilicura,941,25.8772183393766,260,71,89,521
25855,5,LICEO BICENTENARIO CHACABUCO,Corporación Municipal,Urbano,13,133,13301,Colina,697,14.5358090049594,577,42,26,52
25865,2,SAN IGNACIO COLLEGE,Particular Subvencionado,Urbano,13,134,13401,San Bernardo,277,20.3936186986134,121,29,36,91
25882,2,COLEGIO NOBEL GABRIELA MISTRAL,Particular Subvencionado,Urbano,13,134,13401,San Bernardo,317,19.2097889455304,150,39,28,100
25885,7,COLEGIO INTERCULTURAL TREMEMN,Particular Subvencionado,Urbano,13,131,13119,Maipú,311,14.5157879437305,254,14,18,25
25894,6,COLEGIO MANANTIAL DE SAN MIGUEL,Particular Subvencionado,Urbano,13,131,13130,San Miguel,157,17.4172913405264,109,16,6,26
25895,4,COLEGIO SANTIAGO DE PUDAHUEL,Particular Subvencionado,Urbano,13,131,13124,Pudahuel,343,19.9099247130987,159,39,31,114
25899,7,LICEO JOSE ABELARDO NUÑEZ Nº 4,Particular Subvencionado,Urbano,13,131,13107,Huechuraba,388,27.1997560055554,90,31,32,235
25916,0,ESCUELA BAS. SAN SEBASTIAN DE COLINA,Particular Subvencionado,Urbano,13,133,13301,Colina,277,21.9637327195168,96,36,37,108
25919,5,ESCUELA BASICA NEHUEN,Particular Subvencionado,Urbano,13,136,13601,Talagante,143,16.2087117314438,98,11,13,21
25921,7,COLEGIO CENTRO EDUCACIONAL ROUSSEAU,Particular Subvencionado,Urbano,13,131,13119,Maipú,171,26.6849029335133,48,6,13,104
25922,5,COLEGIO TERRA AUSTRALIS,Particular Subvencionado,Urbano,13,131,13124,Pudahuel,325,17.4798452699245,197,39,27,62
25926,8,COLEGIO POLIV. JERUSALEN DE LAMPA,Particular Subvencionado,Urbano,13,133,13302,Lampa,513,22.4031343236472,208,55,48,202
25929,2,COLEGIO PADRE PEDRO ARRUPE SAGRADA FAMILIA,Particular Subvencionado,Urbano,13,131,13125,Quilicura,281,19.4247282846365,155,26,17,83
25936,5,COLEGIO NUEVO HORIZONTE DE PUENTE ALTO,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,170,22.328398185606,69,15,17,69
25944,6,ESCUELA PART. PARTHENON COLLEGE,Particular Subvencionado,Urbano,13,136,13605,Peñaflor,287,16.91175746722,199,26,15,47
25950,0,COLEGIO SEMPER ALTIUS,Particular Subvencionado,Urbano,13,131,13110,La Florida,294,21.8607315327917,137,31,18,108
25954,3,ESC. BAS. Y ESP. NTRA. SRA. DE LAS NIEVES,Particular Subvencionado,Urbano,13,134,13401,San Bernardo,164,20.1254819754767,81,13,22,48
25959,4,ESC. ESPECIAL HOSPITAL SAN JUAN DE DIOS,Particular Subvencionado,Urbano,13,131,13101,Santiago,349,13.8725594111116,2,1,1,0
25960,8,CENTRO EDUC. PADRE ALBERTO HURTADO DE SAN BER,Servicio Local de Educación(SLE),Urbano,13,134,13401,San Bernardo,291,22.7804900655231,100,31,22,138
25961,6,COLEGIO PALMARES,Particular Subvencionado,Urbano,13,131,13125,Quilicura,497,19.8624075791971,205,47,61,184
25969,1,COLEGIO TERCER MILENIO,Particular Subvencionado,Urbano,13,131,13125,Quilicura,697,14.9445431538971,544,51,32,70
25984,5,COLEGIO DREYSE BELSER,Particular Subvencionado,Urbano,13,136,13605,Peñaflor,143,16.6187410245507,103,8,10,22
25988,8,COLEGIO JUAN LUIS UNDURRAGA ANINAT,Particular Subvencionado,Urbano,13,131,13125,Quilicura,449,22.0545636364002,209,34,33,173
25995,0,CENTRO POLITEC. CARLOS CONDELL DE LA CISTERNA,Particular Subvencionado,Urbano,13,131,13109,La Cisterna,561,24.2638395938933,161,64,47,289
25999,3,COLEGIO ALICANTE DEL SOL,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,956,17.2497481115761,608,96,84,168
26001,0,COLEGIO ALICANTE DE LA FLORIDA,Particular Subvencionado,Urbano,13,131,13110,La Florida,483,14.2178789610589,387,34,23,39
26006,1,COLEGIO ECOLOGICO PAINE,Particular Subvencionado,Urbano,13,134,13404,Paine,139,16.6009235605134,92,14,13,20
26012,6,COLEGIO BICENTENARIO MODERNO PAINE,Particular Subvencionado,Urbano,13,134,13404,Paine,319,21.7064221449367,130,22,25,142
26017,7,ESCUELA BAS. KINGS SCHOOL,Particular Subvencionado,Urbano,13,134,13401,San Bernardo,174,17.0990185463439,109,22,14,29
26033,9,COLEGIO  SAN CARLOS DE QUILICURA,Particular Subvencionado,Urbano,13,131,13125,Quilicura,513,17.7291124721772,302,64,50,97
26035,5,ESCUELA PART. SAN JOSE DE LAMPA,Particular Subvencionado,Urbano,13,133,13302,Lampa,336,18.5365996777703,182,44,28,82
26037,1,COLEGIO LO BARNECHEA BICENTENARIO,Municipal DAEM,Urbano,13,131,13115,Lo Barnechea,356,28.8824599037902,69,27,16,244
26045,2,ESCUELA  SAN PEDRO VALLE GRANDE,Particular Subvencionado,Urbano,13,133,13302,Lampa,270,21.18480073281,102,25,29,114
26053,3,COLEGIO ATENAS,Particular Subvencionado,Urbano,13,131,13110,La Florida,429,20.9616215626498,153,70,48,158
26075,4,ESCUELA BAS. SAN JOSE DE PENALOLEN,Particular Subvencionado,Urbano,13,131,13122,Peñalolén,100,22.1041715389463,47,11,7,35
26083,5,COLEGIO SAN ALBERTO HURTADO,Particular Subvencionado,Urbano,13,131,13125,Quilicura,272,20.570903948338,125,31,27,89
26084,3,COLEGIO EL BOSQUE DE RENCA,Particular Subvencionado,Urbano,13,131,13128,Renca,162,24.8572684373683,49,10,15,88
26092,4,COLEGIO PEUMAYEN,Particular Subvencionado,Urbano,13,136,13604,Padre Hurtado,247,15.65117579755,188,23,9,27
26094,0,COLEGIO LAS AMERICAS DE PAINE,Particular Subvencionado,Urbano,13,134,13404,Paine,256,17.6855925528941,163,32,11,50
26110,6,COLEGIO SANTIAGO - QUILICURA,Particular Subvencionado,Urbano,13,131,13125,Quilicura,357,19.097285830984,179,41,36,101
26115,7,COLEGIO TUPAHUE,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,604,20.5142805670241,255,73,81,195
26117,3,ESCUELA BÁSICA N 149 SAN MARCEL,Particular Subvencionado,Urbano,13,134,13402,Buin,263,18.0667076235219,148,28,27,60
26135,1,ESC.BAS. EMPRENDER LARAPINTA,Particular Subvencionado,Urbano,13,133,13302,Lampa,516,17.9224532037004,310,59,42,105
26137,8,COLEGIO DEL REAL,Particular Subvencionado,Urbano,13,131,13119,Maipú,118,19.5954974219281,53,13,13,39
